u_alert_id,created_on,message,severity
alert_025,2024-12-09 21:28:00,Mensagem simulada 79 para alert_025,medium
alert_025,2024-12-10 09:28:00,Mensagem simulada 80 para alert_025,low
alert_025,2024-12-10 16:28:00,Mensagem simulada 81 para alert_025,medium
alert_025,2024-12-11 17:28:00,Mensagem simulada 82 para alert_025,low
alert_025,2024-12-13 08:28:00,Mensagem simulada 83 para alert_025,medium
alert_025,2024-12-14 06:28:00,Mensagem simulada 84 para alert_025,high
alert_025,2024-12-15 07:28:00,Mensagem simulada 85 para alert_025,high
alert_025,2024-12-16 18:28:00,Mensagem simulada 86 para alert_025,low
alert_025,2024-12-17 21:28:00,Mensagem simulada 87 para alert_025,low
alert_025,2024-12-19 02:28:00,Mensagem simulada 88 para alert_025,low
alert_025,2024-12-19 19:28:00,Mensagem simulada 89 para alert_025,low
alert_025,2024-12-20 23:28:00,Mensagem simulada 90 para alert_025,low
alert_025,2024-12-22 22:28:00,Mensagem simulada 91 para alert_025,high
alert_025,2024-12-24 11:28:00,Mensagem simulada 92 para alert_025,medium
alert_025,2024-12-25 23:28:00,Mensagem simulada 93 para alert_025,high
alert_025,2024-12-27 07:28:00,Mensagem simulada 94 para alert_025,medium
alert_025,2024-12-28 21:28:00,Mensagem simulada 95 para alert_025,medium
alert_025,2024-12-29 23:28:00,Mensagem simulada 96 para alert_025,medium
alert_025,2024-12-31 09:28:00,Mensagem simulada 97 para alert_025,low
alert_025,2024-12-31 23:28:00,Mensagem simulada 98 para alert_025,low
alert_025,2025-01-02 08:28:00,Mensagem simulada 99 para alert_025,medium
alert_025,2025-01-04 03:28:00,Mensagem simulada 100 para alert_025,low
alert_025,2025-01-04 05:28:00,Mensagem simulada 101 para alert_025,medium
alert_025,2025-01-05 06:28:00,Mensagem simulada 102 para alert_025,medium
alert_025,2025-01-06 17:28:00,Mensagem simulada 103 para alert_025,low
alert_025,2025-01-08 00:28:00,Mensagem simulada 104 para alert_025,high
alert_025,2025-01-09 12:28:00,Mensagem simulada 105 para alert_025,high
alert_025,2025-01-10 20:28:00,Mensagem simulada 106 para alert_025,medium
alert_025,2025-01-11 09:28:00,Mensagem simulada 107 para alert_025,low
alert_025,2025-01-12 04:28:00,Mensagem simulada 108 para alert_025,low
alert_025,2025-01-12 13:28:00,Mensagem simulada 109 para alert_025,high
alert_025,2025-01-13 00:28:00,Mensagem simulada 110 para alert_025,low
alert_025,2025-01-13 21:28:00,Mensagem simulada 111 para alert_025,high
alert_025,2025-01-14 14:28:00,Mensagem simulada 112 para alert_025,medium
alert_025,2025-01-16 05:28:00,Mensagem simulada 113 para alert_025,medium
alert_025,2025-01-16 22:28:00,Mensagem simulada 114 para alert_025,high
alert_025,2025-01-18 10:28:00,Mensagem simulada 115 para alert_025,medium
alert_025,2025-01-18 18:28:00,Mensagem simulada 116 para alert_025,low
alert_025,2025-01-20 01:28:00,Mensagem simulada 117 para alert_025,low
alert_025,2025-01-20 10:28:00,Mensagem simulada 118 para alert_025,high
alert_025,2025-01-21 01:28:00,Mensagem simulada 119 para alert_025,low
alert_025,2025-01-21 14:28:00,Mensagem simulada 120 para alert_025,high
alert_025,2025-01-22 04:28:00,Mensagem simulada 121 para alert_025,medium
alert_025,2025-01-23 09:28:00,Mensagem simulada 122 para alert_025,high
alert_025,2025-01-24 05:28:00,Mensagem simulada 123 para alert_025,high
alert_025,2025-01-24 13:28:00,Mensagem simulada 124 para alert_025,medium
alert_025,2025-01-24 19:28:00,Mensagem simulada 125 para alert_025,high
alert_025,2025-01-25 07:28:00,Mensagem simulada 126 para alert_025,medium
alert_025,2025-01-25 17:28:00,Mensagem simulada 127 para alert_025,low
alert_025,2025-01-27 09:28:00,Mensagem simulada 128 para alert_025,high
alert_025,2025-01-29 03:28:00,Mensagem simulada 129 para alert_025,high
alert_025,2025-01-30 23:28:00,Mensagem simulada 130 para alert_025,high
alert_025,2025-02-01 00:28:00,Mensagem simulada 131 para alert_025,medium
alert_025,2025-02-01 13:28:00,Mensagem simulada 132 para alert_025,medium
alert_025,2025-02-02 08:28:00,Mensagem simulada 133 para alert_025,high
alert_025,2025-02-03 22:28:00,Mensagem simulada 134 para alert_025,low
alert_025,2025-02-04 04:28:00,Mensagem simulada 135 para alert_025,medium
alert_025,2025-02-05 15:28:00,Mensagem simulada 136 para alert_025,high
alert_025,2025-02-06 15:28:00,Mensagem simulada 137 para alert_025,high
alert_025,2025-02-08 02:28:00,Mensagem simulada 138 para alert_025,high
alert_025,2025-02-08 12:28:00,Mensagem simulada 139 para alert_025,medium
alert_025,2025-02-09 00:28:00,Mensagem simulada 140 para alert_025,low
alert_025,2025-02-11 00:28:00,Mensagem simulada 141 para alert_025,low
alert_025,2025-02-11 22:28:00,Mensagem simulada 142 para alert_025,medium
alert_025,2025-02-12 05:28:00,Mensagem simulada 143 para alert_025,medium
alert_025,2025-02-13 20:28:00,Mensagem simulada 144 para alert_025,high
alert_025,2025-02-15 17:28:00,Mensagem simulada 145 para alert_025,medium
alert_025,2025-02-16 14:28:00,Mensagem simulada 146 para alert_025,low
alert_025,2025-02-17 19:28:00,Mensagem simulada 147 para alert_025,medium
alert_025,2025-02-19 18:28:00,Mensagem simulada 148 para alert_025,high
alert_025,2025-02-20 04:28:00,Mensagem simulada 149 para alert_025,low
alert_025,2025-02-20 21:28:00,Mensagem simulada 150 para alert_025,medium
alert_025,2025-02-21 12:28:00,Mensagem simulada 151 para alert_025,low
alert_025,2025-02-22 02:28:00,Mensagem simulada 152 para alert_025,low
alert_025,2025-02-23 02:28:00,Mensagem simulada 153 para alert_025,high
alert_025,2025-02-23 18:28:00,Mensagem simulada 154 para alert_025,low
alert_025,2025-02-25 12:28:00,Mensagem simulada 155 para alert_025,medium
alert_025,2025-02-27 01:28:00,Mensagem simulada 156 para alert_025,low
alert_025,2025-02-28 21:28:00,Mensagem simulada 157 para alert_025,high
alert_025,2025-03-01 14:28:00,Mensagem simulada 158 para alert_025,medium
alert_025,2025-03-02 04:28:00,Mensagem simulada 159 para alert_025,medium
alert_025,2025-03-03 00:28:00,Mensagem simulada 160 para alert_025,high
alert_025,2025-03-04 08:28:00,Mensagem simulada 161 para alert_025,high
alert_025,2025-03-05 01:28:00,Mensagem simulada 162 para alert_025,high
alert_025,2025-03-05 02:28:00,Mensagem simulada 163 para alert_025,low
alert_025,2025-03-05 08:28:00,Mensagem simulada 164 para alert_025,medium
alert_025,2025-03-05 22:28:00,Mensagem simulada 165 para alert_025,low
alert_025,2025-03-06 05:28:00,Mensagem simulada 166 para alert_025,medium
alert_025,2025-03-06 19:28:00,Mensagem simulada 167 para alert_025,medium
alert_025,2025-03-08 19:28:00,Mensagem simulada 168 para alert_025,low
alert_025,2025-03-10 17:28:00,Mensagem simulada 169 para alert_025,high
alert_025,2025-03-11 20:28:00,Mensagem simulada 170 para alert_025,medium
alert_025,2025-03-13 01:28:00,Mensagem simulada 171 para alert_025,high
alert_025,2025-03-14 17:28:00,Mensagem simulada 172 para alert_025,low
alert_025,2025-03-16 08:28:00,Mensagem simulada 173 para alert_025,medium
alert_025,2025-03-16 22:28:00,Mensagem simulada 174 para alert_025,high
alert_025,2025-03-18 04:28:00,Mensagem simulada 175 para alert_025,low
alert_025,2025-03-18 23:28:00,Mensagem simulada 176 para alert_025,low
alert_025,2025-03-20 11:28:00,Mensagem simulada 177 para alert_025,high
alert_025,2025-03-20 19:28:00,Mensagem simulada 178 para alert_025,medium
alert_025,2025-03-22 11:28:00,Mensagem simulada 179 para alert_025,high
alert_025,2025-03-24 03:28:00,Mensagem simulada 180 para alert_025,low
alert_025,2025-03-25 15:28:00,Mensagem simulada 181 para alert_025,medium
alert_025,2025-03-25 17:28:00,Mensagem simulada 182 para alert_025,medium
alert_025,2025-03-27 00:28:00,Mensagem simulada 183 para alert_025,low
alert_025,2025-03-28 03:28:00,Mensagem simulada 184 para alert_025,medium
alert_025,2025-03-29 02:28:00,Mensagem simulada 185 para alert_025,high
alert_025,2025-03-30 03:28:00,Mensagem simulada 186 para alert_025,low
alert_025,2025-04-01 01:28:00,Mensagem simulada 187 para alert_025,high
alert_025,2025-04-02 16:28:00,Mensagem simulada 188 para alert_025,high
alert_025,2025-04-03 05:28:00,Mensagem simulada 189 para alert_025,low
alert_025,2025-04-03 10:28:00,Mensagem simulada 190 para alert_025,high
alert_025,2025-04-04 20:28:00,Mensagem simulada 191 para alert_025,low
alert_025,2025-04-06 18:28:00,Mensagem simulada 192 para alert_025,high
alert_025,2025-04-08 01:28:00,Mensagem simulada 193 para alert_025,high
alert_025,2025-04-09 07:28:00,Mensagem simulada 194 para alert_025,medium
alert_025,2025-04-09 23:28:00,Mensagem simulada 195 para alert_025,medium
alert_025,2025-04-11 17:28:00,Mensagem simulada 196 para alert_025,high
alert_025,2025-04-12 06:28:00,Mensagem simulada 197 para alert_025,low
alert_025,2025-04-12 16:28:00,Mensagem simulada 198 para alert_025,medium
alert_025,2025-04-14 08:28:00,Mensagem simulada 199 para alert_025,medium
alert_025,2025-04-16 04:28:00,Mensagem simulada 200 para alert_025,medium
alert_026,2024-09-27 23:28:00,Mensagem simulada 1 para alert_026,medium
alert_026,2024-09-29 22:28:00,Mensagem simulada 2 para alert_026,high
alert_026,2024-09-30 10:28:00,Mensagem simulada 3 para alert_026,high
alert_026,2024-10-01 02:28:00,Mensagem simulada 4 para alert_026,medium
alert_026,2024-10-01 07:28:00,Mensagem simulada 5 para alert_026,high
alert_026,2024-10-03 04:28:00,Mensagem simulada 6 para alert_026,high
alert_026,2024-10-03 23:28:00,Mensagem simulada 7 para alert_026,medium
alert_026,2024-10-04 15:28:00,Mensagem simulada 8 para alert_026,low
alert_026,2024-10-04 17:28:00,Mensagem simulada 9 para alert_026,low
alert_026,2024-10-05 17:28:00,Mensagem simulada 10 para alert_026,low
alert_026,2024-10-06 03:28:00,Mensagem simulada 11 para alert_026,high
alert_026,2024-10-07 23:28:00,Mensagem simulada 12 para alert_026,low
alert_026,2024-10-09 21:28:00,Mensagem simulada 13 para alert_026,medium
alert_026,2024-10-10 13:28:00,Mensagem simulada 14 para alert_026,medium
alert_026,2024-10-10 14:28:00,Mensagem simulada 15 para alert_026,low
alert_026,2024-10-11 05:28:00,Mensagem simulada 16 para alert_026,low
alert_026,2024-10-12 17:28:00,Mensagem simulada 17 para alert_026,medium
alert_026,2024-10-14 00:28:00,Mensagem simulada 18 para alert_026,high
alert_026,2024-10-14 09:28:00,Mensagem simulada 19 para alert_026,medium
alert_026,2024-10-15 04:28:00,Mensagem simulada 20 para alert_026,low
alert_026,2024-10-16 15:28:00,Mensagem simulada 21 para alert_026,low
alert_026,2024-10-18 01:28:00,Mensagem simulada 22 para alert_026,high
alert_026,2024-10-18 17:28:00,Mensagem simulada 23 para alert_026,medium
alert_026,2024-10-19 14:28:00,Mensagem simulada 24 para alert_026,high
alert_026,2024-10-21 02:28:00,Mensagem simulada 25 para alert_026,low
alert_026,2024-10-23 00:28:00,Mensagem simulada 26 para alert_026,low
alert_026,2024-10-24 09:28:00,Mensagem simulada 27 para alert_026,medium
alert_026,2024-10-25 17:28:00,Mensagem simulada 28 para alert_026,medium
alert_026,2024-10-27 13:28:00,Mensagem simulada 29 para alert_026,low
alert_026,2024-10-28 06:28:00,Mensagem simulada 30 para alert_026,low
alert_026,2024-10-29 19:28:00,Mensagem simulada 31 para alert_026,low
alert_026,2024-10-30 23:28:00,Mensagem simulada 32 para alert_026,high
alert_026,2024-10-31 18:28:00,Mensagem simulada 33 para alert_026,low
alert_026,2024-11-01 13:28:00,Mensagem simulada 34 para alert_026,medium
alert_026,2024-11-03 09:28:00,Mensagem simulada 35 para alert_026,medium
alert_026,2024-11-03 15:28:00,Mensagem simulada 36 para alert_026,medium
alert_026,2024-11-04 18:28:00,Mensagem simulada 37 para alert_026,low
alert_026,2024-11-05 14:28:00,Mensagem simulada 38 para alert_026,high
alert_026,2024-11-05 23:28:00,Mensagem simulada 39 para alert_026,high
alert_026,2024-11-06 23:28:00,Mensagem simulada 40 para alert_026,high
alert_026,2024-11-08 21:28:00,Mensagem simulada 41 para alert_026,high
alert_026,2024-11-09 03:28:00,Mensagem simulada 42 para alert_026,high
alert_026,2024-11-11 00:28:00,Mensagem simulada 43 para alert_026,high
alert_026,2024-11-11 03:28:00,Mensagem simulada 44 para alert_026,high
alert_026,2024-11-11 04:28:00,Mensagem simulada 45 para alert_026,medium
alert_026,2024-11-13 04:28:00,Mensagem simulada 46 para alert_026,low
alert_026,2024-11-14 04:28:00,Mensagem simulada 47 para alert_026,low
alert_026,2024-11-15 09:28:00,Mensagem simulada 48 para alert_026,high
alert_026,2024-11-16 15:28:00,Mensagem simulada 49 para alert_026,low
alert_026,2024-11-18 02:28:00,Mensagem simulada 50 para alert_026,low
alert_026,2024-11-18 23:28:00,Mensagem simulada 51 para alert_026,medium
alert_026,2024-11-20 19:28:00,Mensagem simulada 52 para alert_026,medium
alert_026,2024-11-21 03:28:00,Mensagem simulada 53 para alert_026,medium
alert_026,2024-11-21 15:28:00,Mensagem simulada 54 para alert_026,high
alert_026,2024-11-21 18:28:00,Mensagem simulada 55 para alert_026,low
alert_026,2024-11-22 21:28:00,Mensagem simulada 56 para alert_026,medium
alert_026,2024-11-23 06:28:00,Mensagem simulada 57 para alert_026,high
alert_026,2024-11-25 05:28:00,Mensagem simulada 58 para alert_026,medium
alert_026,2024-11-25 16:28:00,Mensagem simulada 59 para alert_026,medium
alert_026,2024-11-27 02:28:00,Mensagem simulada 60 para alert_026,high
alert_026,2024-11-27 20:28:00,Mensagem simulada 61 para alert_026,medium
alert_026,2024-11-29 07:28:00,Mensagem simulada 62 para alert_026,medium
alert_026,2024-11-30 17:28:00,Mensagem simulada 63 para alert_026,medium
alert_026,2024-12-02 10:28:00,Mensagem simulada 64 para alert_026,low
alert_026,2024-12-03 03:28:00,Mensagem simulada 65 para alert_026,low
alert_026,2024-12-03 14:28:00,Mensagem simulada 66 para alert_026,medium
alert_026,2024-12-04 16:28:00,Mensagem simulada 67 para alert_026,medium
alert_026,2024-12-05 20:28:00,Mensagem simulada 68 para alert_026,high
alert_026,2024-12-06 06:28:00,Mensagem simulada 69 para alert_026,medium
alert_026,2024-12-07 10:28:00,Mensagem simulada 70 para alert_026,low
alert_026,2024-12-07 16:28:00,Mensagem simulada 71 para alert_026,medium
alert_026,2024-12-08 09:28:00,Mensagem simulada 72 para alert_026,low
alert_026,2024-12-09 18:28:00,Mensagem simulada 73 para alert_026,low
alert_026,2024-12-11 13:28:00,Mensagem simulada 74 para alert_026,medium
alert_026,2024-12-12 07:28:00,Mensagem simulada 75 para alert_026,low
alert_026,2024-12-13 08:28:00,Mensagem simulada 76 para alert_026,low
alert_026,2024-12-15 02:28:00,Mensagem simulada 77 para alert_026,high
alert_026,2024-12-15 14:28:00,Mensagem simulada 78 para alert_026,high
alert_026,2024-12-16 10:28:00,Mensagem simulada 79 para alert_026,low
alert_026,2024-12-17 16:28:00,Mensagem simulada 80 para alert_026,low
alert_026,2024-12-19 09:28:00,Mensagem simulada 81 para alert_026,high
alert_026,2024-12-20 00:28:00,Mensagem simulada 82 para alert_026,high
alert_026,2024-12-21 22:28:00,Mensagem simulada 83 para alert_026,low
alert_026,2024-12-22 13:28:00,Mensagem simulada 84 para alert_026,medium
alert_026,2024-12-24 06:28:00,Mensagem simulada 85 para alert_026,high
alert_026,2024-12-25 18:28:00,Mensagem simulada 86 para alert_026,medium
alert_026,2024-12-26 12:28:00,Mensagem simulada 87 para alert_026,medium
alert_026,2024-12-27 14:28:00,Mensagem simulada 88 para alert_026,high
alert_026,2024-12-28 05:28:00,Mensagem simulada 89 para alert_026,medium
alert_026,2024-12-28 17:28:00,Mensagem simulada 90 para alert_026,low
alert_026,2024-12-29 04:28:00,Mensagem simulada 91 para alert_026,low
alert_026,2024-12-30 10:28:00,Mensagem simulada 92 para alert_026,high
alert_026,2024-12-31 06:28:00,Mensagem simulada 93 para alert_026,high
alert_026,2025-01-01 12:28:00,Mensagem simulada 94 para alert_026,low
alert_026,2025-01-03 02:28:00,Mensagem simulada 95 para alert_026,high
alert_026,2025-01-03 13:28:00,Mensagem simulada 96 para alert_026,high
alert_026,2025-01-05 05:28:00,Mensagem simulada 97 para alert_026,medium
alert_026,2025-01-05 19:28:00,Mensagem simulada 98 para alert_026,low
alert_026,2025-01-06 01:28:00,Mensagem simulada 99 para alert_026,medium
alert_026,2025-01-07 04:28:00,Mensagem simulada 100 para alert_026,medium
alert_026,2025-01-08 14:28:00,Mensagem simulada 101 para alert_026,low
alert_026,2025-01-10 06:28:00,Mensagem simulada 102 para alert_026,low
alert_026,2025-01-11 16:28:00,Mensagem simulada 103 para alert_026,medium
alert_026,2025-01-13 15:28:00,Mensagem simulada 104 para alert_026,high
alert_026,2025-01-15 10:28:00,Mensagem simulada 105 para alert_026,high
alert_026,2025-01-16 08:28:00,Mensagem simulada 106 para alert_026,low
alert_026,2025-01-17 22:28:00,Mensagem simulada 107 para alert_026,medium
alert_026,2025-01-18 07:28:00,Mensagem simulada 108 para alert_026,medium
alert_026,2025-01-18 08:28:00,Mensagem simulada 109 para alert_026,medium
alert_026,2025-01-20 01:28:00,Mensagem simulada 110 para alert_026,high
alert_026,2025-01-21 17:28:00,Mensagem simulada 111 para alert_026,low
alert_026,2025-01-21 21:28:00,Mensagem simulada 112 para alert_026,low
alert_026,2025-01-22 19:28:00,Mensagem simulada 113 para alert_026,high
alert_026,2025-01-23 00:28:00,Mensagem simulada 114 para alert_026,medium
alert_026,2025-01-25 00:28:00,Mensagem simulada 115 para alert_026,low
alert_026,2025-01-26 04:28:00,Mensagem simulada 116 para alert_026,low
alert_026,2025-01-26 17:28:00,Mensagem simulada 117 para alert_026,medium
alert_026,2025-01-28 06:28:00,Mensagem simulada 118 para alert_026,medium
alert_026,2025-01-29 15:28:00,Mensagem simulada 119 para alert_026,medium
alert_026,2025-01-30 22:28:00,Mensagem simulada 120 para alert_026,medium
alert_026,2025-01-31 15:28:00,Mensagem simulada 121 para alert_026,low
alert_026,2025-02-01 14:28:00,Mensagem simulada 122 para alert_026,high
alert_026,2025-02-02 18:28:00,Mensagem simulada 123 para alert_026,low
alert_026,2025-02-04 02:28:00,Mensagem simulada 124 para alert_026,high
alert_026,2025-02-05 20:28:00,Mensagem simulada 125 para alert_026,high
alert_026,2025-02-06 14:28:00,Mensagem simulada 126 para alert_026,low
alert_026,2025-02-07 13:28:00,Mensagem simulada 127 para alert_026,high
alert_026,2025-02-07 16:28:00,Mensagem simulada 128 para alert_026,low
alert_026,2025-02-07 17:28:00,Mensagem simulada 129 para alert_026,medium
alert_026,2025-02-08 21:28:00,Mensagem simulada 130 para alert_026,medium
alert_026,2025-02-10 20:28:00,Mensagem simulada 131 para alert_026,high
alert_026,2025-02-11 01:28:00,Mensagem simulada 132 para alert_026,low
alert_026,2025-02-11 14:28:00,Mensagem simulada 133 para alert_026,high
alert_026,2025-02-11 18:28:00,Mensagem simulada 134 para alert_026,low
alert_026,2025-02-11 20:28:00,Mensagem simulada 135 para alert_026,high
alert_026,2025-02-13 08:28:00,Mensagem simulada 136 para alert_026,high
alert_026,2025-02-14 08:28:00,Mensagem simulada 137 para alert_026,high
alert_026,2025-02-15 07:28:00,Mensagem simulada 138 para alert_026,medium
alert_026,2025-02-17 05:28:00,Mensagem simulada 139 para alert_026,low
alert_026,2025-02-18 21:28:00,Mensagem simulada 140 para alert_026,high
alert_026,2025-02-20 02:28:00,Mensagem simulada 141 para alert_026,high
alert_026,2025-02-20 06:28:00,Mensagem simulada 142 para alert_026,medium
alert_026,2025-02-21 16:28:00,Mensagem simulada 143 para alert_026,low
alert_026,2025-02-21 18:28:00,Mensagem simulada 144 para alert_026,medium
alert_026,2025-02-23 05:28:00,Mensagem simulada 145 para alert_026,high
alert_026,2025-02-23 17:28:00,Mensagem simulada 146 para alert_026,low
alert_026,2025-02-24 03:28:00,Mensagem simulada 147 para alert_026,low
alert_026,2025-02-25 02:28:00,Mensagem simulada 148 para alert_026,low
alert_026,2025-02-26 18:28:00,Mensagem simulada 149 para alert_026,high
alert_026,2025-02-27 11:28:00,Mensagem simulada 150 para alert_026,low
alert_026,2025-02-28 04:28:00,Mensagem simulada 151 para alert_026,medium
alert_026,2025-02-28 09:28:00,Mensagem simulada 152 para alert_026,medium
alert_026,2025-03-02 09:28:00,Mensagem simulada 153 para alert_026,high
alert_026,2025-03-02 20:28:00,Mensagem simulada 154 para alert_026,high
alert_026,2025-03-03 20:28:00,Mensagem simulada 155 para alert_026,medium
alert_026,2025-03-05 09:28:00,Mensagem simulada 156 para alert_026,medium
alert_026,2025-03-05 19:28:00,Mensagem simulada 157 para alert_026,low
alert_026,2025-03-07 07:28:00,Mensagem simulada 158 para alert_026,high
alert_026,2025-03-07 10:28:00,Mensagem simulada 159 para alert_026,low
alert_026,2025-03-08 22:28:00,Mensagem simulada 160 para alert_026,high
alert_026,2025-03-09 01:28:00,Mensagem simulada 161 para alert_026,high
alert_026,2025-03-11 00:28:00,Mensagem simulada 162 para alert_026,medium
alert_026,2025-03-12 13:28:00,Mensagem simulada 163 para alert_026,high
alert_026,2025-03-14 00:28:00,Mensagem simulada 164 para alert_026,low
alert_026,2025-03-15 19:28:00,Mensagem simulada 165 para alert_026,low
alert_026,2025-03-17 17:28:00,Mensagem simulada 166 para alert_026,low
alert_026,2025-03-18 03:28:00,Mensagem simulada 167 para alert_026,medium
alert_026,2025-03-20 01:28:00,Mensagem simulada 168 para alert_026,low
alert_026,2025-03-21 06:28:00,Mensagem simulada 169 para alert_026,high
alert_026,2025-03-21 19:28:00,Mensagem simulada 170 para alert_026,medium
alert_026,2025-03-22 01:28:00,Mensagem simulada 171 para alert_026,high
alert_026,2025-03-23 07:28:00,Mensagem simulada 172 para alert_026,high
alert_026,2025-03-25 01:28:00,Mensagem simulada 173 para alert_026,medium
alert_026,2025-03-25 22:28:00,Mensagem simulada 174 para alert_026,high
alert_026,2025-03-26 00:28:00,Mensagem simulada 175 para alert_026,low
alert_026,2025-03-27 16:28:00,Mensagem simulada 176 para alert_026,medium
alert_026,2025-03-28 05:28:00,Mensagem simulada 177 para alert_026,medium
alert_026,2025-03-30 00:28:00,Mensagem simulada 178 para alert_026,high
alert_026,2025-03-31 22:28:00,Mensagem simulada 179 para alert_026,low
alert_026,2025-04-02 10:28:00,Mensagem simulada 180 para alert_026,medium
alert_026,2025-04-03 16:28:00,Mensagem simulada 181 para alert_026,low
alert_026,2025-04-04 21:28:00,Mensagem simulada 182 para alert_026,high
alert_026,2025-04-05 12:28:00,Mensagem simulada 183 para alert_026,medium
alert_026,2025-04-05 14:28:00,Mensagem simulada 184 para alert_026,medium
alert_026,2025-04-07 03:28:00,Mensagem simulada 185 para alert_026,high
alert_026,2025-04-07 07:28:00,Mensagem simulada 186 para alert_026,medium
alert_026,2025-04-07 08:28:00,Mensagem simulada 187 para alert_026,low
alert_026,2025-04-08 08:28:00,Mensagem simulada 188 para alert_026,low
alert_026,2025-04-10 07:28:00,Mensagem simulada 189 para alert_026,high
alert_026,2025-04-10 16:28:00,Mensagem simulada 190 para alert_026,medium
alert_026,2025-04-12 06:28:00,Mensagem simulada 191 para alert_026,medium
alert_026,2025-04-13 19:28:00,Mensagem simulada 192 para alert_026,low
alert_026,2025-04-14 01:28:00,Mensagem simulada 193 para alert_026,medium
alert_026,2025-04-14 06:28:00,Mensagem simulada 194 para alert_026,high
alert_026,2025-04-15 00:28:00,Mensagem simulada 195 para alert_026,medium
alert_026,2025-04-15 18:28:00,Mensagem simulada 196 para alert_026,high
alert_026,2025-04-16 17:28:00,Mensagem simulada 197 para alert_026,high
alert_026,2025-04-17 21:28:00,Mensagem simulada 198 para alert_026,medium
alert_026,2025-04-18 17:28:00,Mensagem simulada 199 para alert_026,low
alert_026,2025-04-19 13:28:00,Mensagem simulada 200 para alert_026,medium
alert_027,2024-09-26 21:28:00,Mensagem simulada 1 para alert_027,medium
alert_027,2024-09-28 08:28:00,Mensagem simulada 2 para alert_027,medium
alert_027,2024-09-30 07:28:00,Mensagem simulada 3 para alert_027,low
alert_027,2024-09-30 21:28:00,Mensagem simulada 4 para alert_027,high
alert_027,2024-10-01 13:28:00,Mensagem simulada 5 para alert_027,low
alert_027,2024-10-01 14:28:00,Mensagem simulada 6 para alert_027,high
alert_027,2024-10-01 15:28:00,Mensagem simulada 7 para alert_027,medium
alert_027,2024-10-03 05:28:00,Mensagem simulada 8 para alert_027,high
alert_027,2024-10-05 04:28:00,Mensagem simulada 9 para alert_027,medium
alert_027,2024-10-07 04:28:00,Mensagem simulada 10 para alert_027,high
alert_027,2024-10-07 10:28:00,Mensagem simulada 11 para alert_027,medium
alert_027,2024-10-07 23:28:00,Mensagem simulada 12 para alert_027,high
alert_027,2024-10-09 07:28:00,Mensagem simulada 13 para alert_027,medium
alert_027,2024-10-10 15:28:00,Mensagem simulada 14 para alert_027,medium
alert_027,2024-10-11 08:28:00,Mensagem simulada 15 para alert_027,low
alert_027,2024-10-13 05:28:00,Mensagem simulada 16 para alert_027,medium
alert_027,2024-10-13 23:28:00,Mensagem simulada 17 para alert_027,medium
alert_027,2024-10-14 14:28:00,Mensagem simulada 18 para alert_027,medium
alert_027,2024-10-15 19:28:00,Mensagem simulada 19 para alert_027,medium
alert_027,2024-10-17 12:28:00,Mensagem simulada 20 para alert_027,low
alert_027,2024-10-19 03:28:00,Mensagem simulada 21 para alert_027,high
alert_027,2024-10-20 05:28:00,Mensagem simulada 22 para alert_027,high
alert_027,2024-10-20 14:28:00,Mensagem simulada 23 para alert_027,low
alert_027,2024-10-22 00:28:00,Mensagem simulada 24 para alert_027,low
alert_027,2024-10-23 13:28:00,Mensagem simulada 25 para alert_027,medium
alert_027,2024-10-23 14:28:00,Mensagem simulada 26 para alert_027,low
alert_027,2024-10-23 23:28:00,Mensagem simulada 27 para alert_027,high
alert_027,2024-10-24 08:28:00,Mensagem simulada 28 para alert_027,high
alert_027,2024-10-25 01:28:00,Mensagem simulada 29 para alert_027,high
alert_027,2024-10-27 00:28:00,Mensagem simulada 30 para alert_027,low
alert_027,2024-10-29 00:28:00,Mensagem simulada 31 para alert_027,medium
alert_027,2024-10-30 06:28:00,Mensagem simulada 32 para alert_027,low
alert_027,2024-10-31 10:28:00,Mensagem simulada 33 para alert_027,medium
alert_027,2024-11-02 05:28:00,Mensagem simulada 34 para alert_027,high
alert_027,2024-11-03 22:28:00,Mensagem simulada 35 para alert_027,medium
alert_027,2024-11-05 20:28:00,Mensagem simulada 36 para alert_027,high
alert_027,2024-11-07 05:28:00,Mensagem simulada 37 para alert_027,low
alert_027,2024-11-09 02:28:00,Mensagem simulada 38 para alert_027,high
alert_027,2024-11-10 17:28:00,Mensagem simulada 39 para alert_027,low
alert_027,2024-11-11 23:28:00,Mensagem simulada 40 para alert_027,medium
alert_027,2024-11-12 11:28:00,Mensagem simulada 41 para alert_027,high
alert_027,2024-11-13 00:28:00,Mensagem simulada 42 para alert_027,medium
alert_027,2024-11-14 12:28:00,Mensagem simulada 43 para alert_027,low
alert_027,2024-11-16 04:28:00,Mensagem simulada 44 para alert_027,medium
alert_027,2024-11-17 13:28:00,Mensagem simulada 45 para alert_027,high
alert_027,2024-11-17 17:28:00,Mensagem simulada 46 para alert_027,low
alert_027,2024-11-19 12:28:00,Mensagem simulada 47 para alert_027,medium
alert_027,2024-11-20 06:28:00,Mensagem simulada 48 para alert_027,medium
alert_027,2024-11-20 09:28:00,Mensagem simulada 49 para alert_027,high
alert_027,2024-11-21 07:28:00,Mensagem simulada 50 para alert_027,low
alert_027,2024-11-22 01:28:00,Mensagem simulada 51 para alert_027,high
alert_027,2024-11-23 05:28:00,Mensagem simulada 52 para alert_027,high
